X,Y,Linear Conductivity,Log Conductivity,Linear Resistivity,Log Resistivity,Depth
478691.068978661,3617382.36984116,1853.986456773024,3.2681065573326284,0.5393782658696228,-0.2681065573326284,-0.25
478691.561392131,3617382.87010073,1824.5160684902128,3.261147692543584,0.5480905415250741,-0.2611476925435842,-0.25
478691.62122816,3617383.33248676,1831.698432067358,3.262853973660564,0.5459413965165345,-0.26285397366056407,-0.25
478691.868239901,3617383.77630416,1851.2126981112328,3.2674563205946696,0.5401864415797744,-0.26745632059466945,-0.25
478692.21874984,3617384.88749696,1873.8639294997056,3.2727380514327877,0.5336566781916686,-0.27273805143278756,-0.25
478692.124669838,3617385.33604754,1881.111120482879,3.274414450833282,0.5316007061524899,-0.2744144508332822,-0.25
478692.300119325,3617385.80003371,1857.601103609032,3.2689524604108477,0.5383287068774638,-0.2689524604108479,-0.25
478692.224974494,3617386.45793763,1914.7588952785231,3.282114095776002,0.52225896558874,-0.28211409577600216,-0.25
478692.204428376,3617386.8342747,1851.2021559432187,3.2674538473951085,0.5401895178165904,-0.2674538473951084,-0.25
478692.169160417,3617387.26668694,1885.2865393652733,3.2753773667475827,0.5304233489815685,-0.27537736674758256,-0.25
478692.361684917,3617387.8008451,1921.1290681419496,3.283556543257768,0.5205272340015998,-0.28355654325776786,-0.25
478692.360691039,3617388.30985908,1890.358529680546,3.276544181260552,0.5290001786957267,-0.27654418126055164,-0.25
478692.519981637,3617388.7667974,1931.301634573652,3.285850108062446,0.5177855090568267,-0.28585010806244604,-0.25
478692.589626983,3617389.3110724,1899.7587427823944,3.2786984518312354,0.5263826282148837,-0.27869845183123526,-0.25
478692.818274761,3617389.69087924,1871.1972246062924,3.2721195646481114,0.5344172099284746,-0.27211956464811127,-0.25
478693.040305338,3617390.26377371,1932.287244331456,3.286071686963217,0.517521400057674,-0.28607168696321716,-0.25
478693.064458417,3617390.7213092,1879.9589076534137,3.274148356511333,0.5319265202707071,-0.27414835651133346,-0.25
478693.24600131,3617391.23424356,1848.7599591570563,3.266880526529116,0.5409031037517444,-0.26688052652911604,-0.25
478693.151622064,3617391.66462679,1954.48613562006,3.291032594059615,0.5116434349547077,-0.29103259405961457,-0.25
478693.481039205,3617392.28840817,1914.8626267837185,3.2821376229157244,0.5222306738941586,-0.28213762291572464,-0.25
478693.482710366,3617392.82605415,1933.180285607522,3.2862723575947532,0.5172823287331112,-0.2862723575947533,-0.25
478693.702207417,3617394.7704839,1900.0028921243988,3.278754262022677,0.5263149883324109,-0.27875426202267717,-0.25
478693.965781613,3617395.28847756,1968.2737161220855,3.2940854930463073,0.5080594186718151,-0.29408549304630743,-0.25
478693.924883387,3617395.76678373,1939.2534727217828,3.287634577830575,0.5156623484584916,-0.28763457783057494,-0.25
478694.230502182,3617396.34227073,1984.295957468044,3.2976064476112326,0.5039570817228278,-0.2976064476112325,-0.25
478694.684806301,3617397.28603433,1954.65227448218,3.2910695091971833,0.5115999469854129,-0.2910695091971832,-0.25
478694.911333157,3617398.25676758,1961.1355978193096,3.2925076229124337,0.5099086473734671,-0.2925076229124336,-0.25
478694.844684657,3617398.86969522,1945.4647875620803,3.289023374586753,0.5140159854823843,-0.28902337458675287,-0.25
478695.527144794,3617404.58838258,1964.9700498240743,3.2933559352227615,0.5089136091868326,-0.29335593522276143,-0.25
478695.419293231,3617405.902252,1973.548026871068,3.295247699543946,0.5067016289365073,-0.2952476995439463,-0.25
478695.494294168,3617406.5158003,1937.1461127062908,3.287162379391738,0.5162233212253409,-0.2871623793917381,-0.25
478695.730223303,3617407.62169568,1983.8917162172013,3.2975179640214214,0.5040597689004703,-0.2975179640214214,-0.25
478696.123890946,3617409.55466724,2013.7221550359257,3.3039995482141875,0.49659283804331955,-0.3039995482141875,-0.25
478696.266416219,3617410.69494298,1967.3166265946047,3.293874262368076,0.5083065869935663,-0.2938742623680761,-0.25
478696.427363297,3617411.80469403,1991.9066456074688,3.2992689805497326,0.5020315596642991,-0.29926898054973256,-0.25
478696.727676185,3617412.94309247,2045.9915071974413,3.310903826646453,0.4887605820855924,-0.31090382664645305,-0.25
478697.286828082,3617414.21211614,1999.982460892623,3.301026187078506,0.5000043848152971,-0.30102618707850576,-0.25
478697.381688193,3617416.80593375,2015.777216439274,3.304442532229098,0.49608656742654744,-0.30444253222909795,-0.25
478697.746875395,3617417.84103613,1989.2759088355065,3.298695023131769,0.5026954760566047,-0.2986950231317689,-0.25
478697.896465316,3617418.26720209,1947.0264080437173,3.2893718420130393,0.5136037168621426,-0.28937184201303956,-0.25
478698.148055162,3617419.26929089,1944.5747235257484,3.2888246362936515,0.5142512591066078,-0.2888246362936516,-0.25
478698.367596916,3617419.89638688,1954.8012911758,3.2911026172142988,0.5115609471479868,-0.29110261721429875,-0.25
478698.139689912,3617420.2275937,1928.3379029661712,3.2851831377283345,0.5185813121558203,-0.2851831377283347,-0.25
478698.2485737,3617420.85677407,1929.6918377392276,3.285487959860072,0.5182174585821805,-0.28548795986007236,-0.25
478698.264313562,3617421.52002629,1934.062152980125,3.286470426449454,0.5170464653677944,-0.2864704264494539,-0.25
478698.616900202,3617422.02058542,1912.9222544633856,3.281697319664689,0.5227603984776269,-0.28169731966468886,-0.25
478698.473033512,3617422.44399206,1922.9608291809825,3.283970437725836,0.5200313936846622,-0.283970437725836,-0.25
478698.511839775,3617422.69179442,1928.4317983540132,3.2852042840512845,0.5185560624200122,-0.2852042840512847,-0.25
478698.478385421,3617423.36346607,1949.459954101852,3.2899143183179427,0.512962576069287,-0.2899143183179425,-0.25
478698.536838451,3617423.9099206,1949.045052121522,3.2898218779383708,0.513071772718392,-0.28982187793837094,-0.25
478698.744465981,3617424.44497039,2008.6025860291772,3.3028940175009236,0.4978585644345445,-0.3028940175009236,-0.25
478698.737407286,3617424.91858517,1967.735282181918,3.293966672743486,0.5081984396250459,-0.2939666727434862,-0.25
478698.745515045,3617425.54397807,1976.3522817821467,3.2958643594812522,0.5059826677753344,-0.2958643594812522,-0.25
478698.634764665,3617426.1114261,1970.8697702345169,3.2946579282180073,0.5073901965024348,-0.29465792821800735,-0.25
478699.008587355,3617426.80162603,1974.0440037739224,3.295356829378804,0.5065743205765565,-0.2953568293788038,-0.25
478698.847862498,3617427.25616989,1920.541206237386,3.2834236296212342,0.5206865631168324,-0.283423629621234,-0.25
478699.037884367,3617427.71642983,1938.656485419484,3.2875008623518758,0.5158211408369344,-0.2875008623518756,-0.25
478698.913598146,3617428.28575443,1973.8441642415212,3.2953128619701193,0.5066256080982283,-0.29531286197011924,-0.25
478699.197162354,3617428.89824064,2001.1813009781013,3.3012864361862024,0.49970484908650603,-0.3012864361862026,-0.25
478699.007402676,3617429.41258547,2026.8566385691552,3.306823031731897,0.49337480558365626,-0.30682303173189707,-0.25
478699.255279539,3617430.01806561,1978.60809033609,3.2963597805329288,0.5054057975827533,-0.29635978053292894,-0.25
478699.216387659,3617430.58228057,2077.081481842365,3.31745353381021,0.4814447621539637,-0.31745353381020974,-0.25
478699.38748745,3617431.81302731,2040.00465421396,3.3096311582578277,0.4901949600626342,-0.3096311582578275,-0.25
478699.356212829,3617433.01680111,1979.263754969581,3.296503671768441,0.5052383733543228,-0.29650367176844067,-0.25
478699.398130505,3617433.62364574,1908.6186830375889,3.2807191707224947,0.5239391235594992,-0.2807191707224945,-0.25
478699.191286295,3617433.94156639,1997.0287836995349,3.3003843245160653,0.5007439092327355,-0.30038432451606517,-0.25
478699.531204704,3617434.4846473,1817.0130829935936,3.259358054358925,0.550353769799205,-0.2593580543589253,-0.25
478699.554412705,3617434.98745089,1965.4947164073908,3.2934718806983625,0.5087777604550572,-0.2934718806983624,-0.25
478699.741294486,3617435.56226834,1907.887206163016,3.2805526957407287,0.5241399998751063,-0.2805526957407288,-0.25
478699.924828209,3617442.97103181,1947.909121786219,3.2895686913375513,0.5133709724009131,-0.2895686913375513,-0.25
478699.846259735,3617443.48914184,1777.3149092363165,3.2497643840387713,0.5626464926407914,-0.24976438403877152,-0.25
478699.988224848,3617444.0027769,1868.4196566877204,3.27147442762993,0.5352116674755877,-0.2714744276299304,-0.25
478700.203739559,3617445.06037076,1895.9272139015457,3.277821660424153,0.5274464086319768,-0.27782166042415307,-0.25
478700.417844912,3617445.70256713,1918.359291408582,3.282929949895619,0.5212787846773667,-0.28292994989561904,-0.25
478700.514369429,3617446.15348125,1930.7830738623095,3.28573348293699,0.5179245734735052,-0.28573348293699025,-0.25
478700.796630687,3617446.64402917,1949.963004783392,3.290026371890292,0.5128302421876374,-0.290026371890292,-0.25
478701.183388632,3617450.21706261,1884.8640053142776,3.2752800209226045,0.5305422551338194,-0.27528002092260423,-0.25
478701.205657963,3617450.64627243,1870.085742668635,3.271861519217876,0.5347348397902804,-0.27186151921787605,-0.25
478701.425419708,3617451.25489212,1893.300069967632,3.277219450943958,0.5281782934794357,-0.2772194509439579,-0.25
478701.292210045,3617451.91292026,1874.1860586372743,3.2728127030023737,0.533564954979498,-0.27281270300237365,-0.25
478701.448723763,3617452.53306875,1941.406124453392,3.288116395336582,0.5150905765693681,-0.2881163953365823,-0.25
478701.565801951,3617453.21981497,1901.811386909926,3.2791674433658473,0.525814498158414,-0.27916744336584737,-0.25
478701.317285644,3617453.77585633,1972.7789972333912,3.2950784356536245,0.5068991516041035,-0.2950784356536246,-0.25
478701.384694949,3617455.70983416,1912.8016489126096,3.2816699374873393,0.5227933594518179,-0.28166993748733926,-0.25
478701.609119043,3617456.30705039,1893.5167274872883,3.2772691460680607,0.5281178589465159,-0.2772691460680608,-0.25
478701.570681171,3617456.96179646,1930.925924177208,3.2857656133246285,0.5178862573022385,-0.2857656133246285,-0.25
478701.711774413,3617457.55487992,1880.497277505384,3.2742727090079553,0.5317742343804785,-0.27427270900795553,-0.25
478701.677252776,3617458.21454452,1911.4389512458683,3.281360431802895,0.5231660678193274,-0.2813604318028949,-0.25
478701.591085681,3617458.8321329,1907.0854924393864,3.2803701624022903,0.524360341455318,-0.28037016240229035,-0.25
478701.709774371,3617459.41972152,1918.6388265246464,3.2829932288209083,0.5212028372277674,-0.28299322882090827,-0.25
478701.603836193,3617460.04566638,1877.7862783639357,3.2736461611946885,0.5325419679130219,-0.27364616119468876,-0.25
478701.699695743,3617460.67271915,1882.218471888268,3.2746700312213206,0.5312879535162494,-0.27467003122132083,-0.25
478701.782984597,3617461.26592629,1913.4297430415015,3.2818125205090127,0.5226217495764675,-0.2818125205090129,-0.25
478701.829917957,3617461.78315195,1904.960064289702,3.2798858755284828,0.5249453879616461,-0.27988587552848276,-0.25
478701.862225913,3617462.27977746,1903.3764225716145,3.2795246853335027,0.5253821514973479,-0.2795246853335025,-0.25
478701.736386486,3617462.73147527,1911.5016021748252,3.281374666370424,0.5231489206507819,-0.28137466637042435,-0.25
478701.820511124,3617463.35023899,1978.0268659843448,3.2962321859818453,0.5055543062618415,-0.2962321859818454,-0.25
478701.686111236,3617463.93867701,1963.9928235832108,3.293139896544665,0.509166829935533,-0.2931398965446654,-0.25
478702.031679549,3617465.66297382,1987.030275320424,3.2982044842735947,0.5032635951350778,-0.29820448427359464,-0.25
478702.101925868,3617466.12349009,1962.3263927901692,3.2927712450410738,0.509599220432505,-0.2927712450410739,-0.25
478701.938618794,3617467.31830844,1968.872701678552,3.294217637547078,0.5079048529381587,-0.2942176375470778,-0.25
478701.936238047,3617467.90954334,1913.933789568688,3.2819269097614474,0.5224841138445827,-0.2819269097614474,-0.25
478702.095337494,3617468.52137216,1870.2848897453127,3.271907765157153,0.5346779014699603,-0.2719077651571531,-0.25
478702.061304148,3617468.92237268,1898.5720008788696,3.2784270718426574,0.5267116546209937,-0.27842707184265747,-0.25
478702.245509577,3617469.46363131,1844.0024365330564,3.2657614905636856,0.5422986326851708,-0.2657614905636856,-0.25
478702.235696581,3617469.9886767,1921.6865686841063,3.283682554721079,0.5203762238317354,-0.2836825547210788,-0.25
478702.37028298,3617470.46137261,1807.3696318321915,3.257046980811481,0.5532902525236446,-0.25704698081148075,-0.25
478702.230062594,3617471.00671258,1879.8288274870888,3.2741183052943805,0.5319633284572918,-0.2741183052943807,-0.25
478702.398148582,3617471.68103241,1804.2864219655892,3.256305480880728,0.5542357287766985,-0.25630548088072796,-0.25
478702.337931047,3617472.37893559,1786.009246080028,3.2518837028790344,0.5599075157056559,-0.25188370287903455,-0.25
478702.241144027,3617472.90077979,1788.183587441337,3.252412104459735,0.5592266963096739,-0.25241210445973533,-0.25
478702.400502667,3617473.39035898,1805.347604525028,3.25656083404936,0.5539099492494088,-0.2565608340493601,-0.25
478702.321915223,3617473.89953902,1828.689557534384,3.2621399849225163,0.546839673185588,-0.26213998492251606,-0.25
478702.416518807,3617474.54814976,1831.6246222083664,3.262836473039407,0.5459633965797602,-0.26283647303940705,-0.25
478702.473286999,3617475.15927372,1866.3217662319264,3.2709865211104456,0.5358132869119262,-0.27098652111044547,-0.25
478702.381495289,3617475.70358628,1889.3308993056603,3.2763080273539247,0.5292879084164164,-0.27630802735392473,-0.25
478702.452818384,3617476.30236181,1839.671574237687,3.2647402978860094,0.5435752848517945,-0.2647402978860093,-0.25
478702.347859298,3617476.89905102,1909.3175099568705,3.2808781554005493,0.5237473572546816,-0.28087815540054945,-0.25
478702.50877554,3617477.38647136,1904.868065330318,3.2798649010177963,0.5249707411240541,-0.2798649010177963,-0.25
478702.419066227,3617477.93047154,1841.493830958294,3.2651702682980406,0.5430373880099346,-0.2651702682980405,-0.25
478702.545890299,3617478.5479122,1894.049820687908,3.27739139840816,0.5279692165841792,-0.2773913984081602,-0.25
478702.69751494,3617479.19547716,1781.944526857213,3.2508941800292526,0.561184697350643,-0.2508941800292525,-0.25
478702.728576891,3617479.71827957,1813.803754376136,3.258590296504647,0.5513275609818954,-0.2585902965046471,-0.25
478702.937759407,3617480.25055476,1850.4411010897857,3.2672752662056324,0.5404116885487829,-0.26727526620563213,-0.25
478702.883322071,3617480.72919785,1861.3096603080508,3.269818631365913,0.5372561166606195,-0.2698186313659134,-0.25
478702.982841383,3617481.24138412,1863.250817748012,3.2702713205065397,0.5366963966819206,-0.27027132050653957,-0.25
478702.781101789,3617481.75421489,1870.7285444892009,3.2720107729711754,0.5345510993274806,-0.27201077297117526,-0.25
478702.970887302,3617482.46975123,1849.0046990159128,3.2669380148660894,0.5408315081796305,-0.2669380148660893,-0.25
478702.776626056,3617483.07032668,1876.961798755147,3.273455433644963,0.532775893821189,-0.2734554336449627,-0.25
478702.910739808,3617483.44386945,1861.213067969628,3.269796093145119,0.5372839989195254,-0.2697960931451192,-0.25
478703.139612701,3617484.05185384,1867.9387237701271,3.271362625446006,0.5353494669148806,-0.27136262544600587,-0.25
478703.272227373,3617484.45496131,1845.190693247208,3.266041255451959,0.5419494059121757,-0.266041255451959,-0.25
478702.931902608,3617485.06016028,1864.8464654900336,3.270643081755825,0.5362371747516629,-0.27064308175582485,-0.25
478703.297040972,3617485.58686699,1884.1079149222987,3.275105773994577,0.5307551611454486,-0.2751057739945769,-0.25
478703.356367641,3617486.05510494,1817.340481716723,3.2594363007137117,0.5502546221032645,-0.2594363007137117,-0.25
478703.598835487,3617486.68892657,1844.328417889681,3.265838258028613,0.5422027824871998,-0.26583825802861305,-0.25
478703.666885463,3617487.34005759,1950.268181402635,3.290094335308708,0.5127499948652184,-0.2900943353087084,-0.25
