Unnamed: 0,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),Rs-Check,Vab (V),Channel,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Y Average tab raw 0,Y Average tab raw 10,Y Average tab raw 20,Y Average tab raw 30,Y Average tab raw 40,Y Average tab raw 50,Y Average tab raw 60,Y Average tab raw 70,Y Average tab raw 80,Y Average tab raw 90,Y Average tab raw 100,Y Average tab raw 110,Y Average tab raw 120,Y Average tab raw 130,Y Average tab raw 140,Y Average tab raw 150,Y Average tab raw 160,Y Average tab raw 170,Y Average tab raw 180,Y Average tab raw 190,Y Average tab raw 200,Y Average tab raw 210,Y Average tab raw 220,Y Average tab raw 230,Y Average tab raw 240,recip error (%)
,Mixed / non conventional,43.0,52.0,45.0,49.0,62.42,0.01,-42.23,198.262,38.101,250,12.0,0.0,50,1,12.5,30.0,16.23,33.5,-189.893,-160.411,-89.34,11.133,105.804,168.894,198.115,205.666,204.614,202.37,201.118,200.623,200.287,199.855,199.345,198.842,198.389,197.985,197.615,197.267,196.936,196.626,196.344,196.086,195.62,-0.01601922306767803
,Mixed / non conventional,42.0,53.0,45.0,49.0,66.4,0.01,-43.33,113.227,33.963,250,19.92,0.0,49,1,12.5,30.0,16.23,33.6,-108.359,-91.493,-50.831,6.608,60.665,96.632,113.245,117.498,116.861,115.563,114.844,114.56,114.365,114.117,113.831,113.552,113.302,113.076,112.867,112.667,112.473,112.282,112.099,111.931,111.653,-0.04517051870812487
,Mixed / non conventional,55.0,43.0,45.0,49.0,54.95,0.0,-46.62,-128.428,36.711,250,-15.71,0.0,49,1,12.5,30.0,16.23,33.5,-123.065,-103.87,-57.657,7.564,68.909,109.709,128.547,133.363,132.633,131.15,130.321,129.986,129.755,129.46,129.119,128.789,128.499,128.246,128.015,127.796,127.591,127.401,127.229,127.072,126.777,-0.018196706396138677
,Mixed / non conventional,57.0,41.0,45.0,49.0,59.8,0.01,-47.6,-33.937,21.393,250,-37.7,0.0,49,1,12.51,30.0,16.23,33.6,-32.498,-27.331,-14.973,2.326,18.458,29.095,33.957,35.179,34.982,34.609,34.41,34.335,34.28,34.202,34.111,34.025,33.951,33.89,33.838,33.79,33.742,33.694,33.647,33.601,33.517,-0.06686726847209336
,Mixed / non conventional,59.0,39.0,45.0,49.0,64.85,0.01,-48.89,-32.376,32.939,250,-65.97,0.0,50,1,12.5,30.0,16.23,33.6,-30.979,-26.075,-14.329,2.167,17.61,27.83,32.512,33.679,33.47,33.088,32.878,32.794,32.735,32.659,32.573,32.487,32.404,32.326,32.257,32.198,32.148,32.104,32.06,32.017,31.937,-0.07707129094414084
,Mixed / non conventional,54.0,48.0,45.0,49.0,61.58,0.01,-50.5,265.013,46.803,250,10.87,0.0,50,1,12.5,30.0,16.23,33.5,-253.316,-214.091,-119.688,13.893,140.062,224.467,263.855,274.302,273.162,270.334,268.773,268.192,267.81,267.283,266.624,265.935,265.277,264.66,264.08,263.531,263.015,262.535,262.091,261.685,261.01,-0.0811622433244124
,Mixed / non conventional,60.0,42.0,45.0,49.0,51.73,0.01,-50.91,-39.401,22.287,250,-29.26,0.0,49,1,12.51,30.0,16.23,33.6,-37.706,-31.689,-17.315,2.791,21.526,33.868,39.495,40.891,40.642,40.189,39.941,39.844,39.782,39.703,39.605,39.506,39.419,39.342,39.275,39.218,39.166,39.11,39.051,38.995,38.896,-0.038654812524165305
,Mixed / non conventional,63.0,39.0,45.0,49.0,57.96,0.0,-52.14,-16.46,21.618,250,-76.12,0.0,49,1,12.51,30.0,16.23,33.5,-15.749,-13.188,-7.12,1.302,9.1,14.208,16.521,17.086,16.976,16.789,16.69,16.654,16.626,16.589,16.548,16.51,16.475,16.441,16.408,16.377,16.35,16.326,16.307,16.291,16.255,-0.03450060376055895
,Mixed / non conventional,66.0,36.0,45.0,49.0,58.26,0.03,-52.98,-10.139,24.089,250,-138.42,0.0,49,1,12.52,30.0,16.23,33.5,-9.707,-8.086,-4.297,0.898,5.659,8.748,10.131,10.462,10.392,10.278,10.219,10.205,10.203,10.193,10.173,10.151,10.135,10.124,10.114,10.104,10.091,10.071,10.052,10.042,10.027,-0.06863417982154967
,Mixed / non conventional,69.0,33.0,45.0,49.0,51.5,0.0,-54.04,-6.779,28.354,250,-215.42,0.0,50,1,12.51,30.0,16.23,33.5,-6.468,-5.364,-2.804,0.689,3.873,5.925,6.836,7.047,6.997,6.924,6.889,6.873,6.857,6.837,6.817,6.799,6.782,6.765,6.752,6.743,6.737,6.73,6.721,6.712,6.7,-0.058235465398429845
,Mixed / non conventional,65.0,41.0,45.0,49.0,49.25,0.02,-55.01,-22.006,20.42,250,-45.7,0.0,49,1,12.52,30.0,16.23,33.5,-21.092,-17.723,-9.691,1.514,11.937,18.799,21.936,22.728,22.608,22.372,22.248,22.206,22.182,22.147,22.104,22.061,22.023,21.989,21.959,21.93,21.897,21.862,21.83,21.804,21.76,-0.02030250735965488
,Mixed / non conventional,65.0,41.0,49.0,53.0,72.86,0.01,-157.9,-14.8,20.42,250,-100.53,0.0,49,2,12.52,30.0,16.23,33.5,-14.242,-12.184,-7.052,0.373,7.496,12.334,14.641,15.291,15.256,15.105,15.014,14.975,14.948,14.915,14.876,14.837,14.804,14.778,14.757,14.736,14.715,14.695,14.675,14.657,14.626,-0.19196489784725154
,Mixed / non conventional,69.0,37.0,45.0,49.0,54.88,0.01,-55.96,-12.23,28.006,250,-125.66,0.0,50,1,12.5,30.0,16.23,33.5,-11.779,-9.956,-5.569,0.618,6.444,10.332,12.141,12.616,12.559,12.429,12.362,12.342,12.329,12.311,12.288,12.262,12.238,12.218,12.199,12.18,12.16,12.148,12.144,12.14,12.119,0.018223234624155107
,Mixed / non conventional,51.0,45.0,46.0,50.0,62.33,0.01,-25.01,-796.222,50.163,250,-3.93,0.0,50,1,12.5,30.0,16.23,33.5,-760.876,-642.426,-357.731,44.655,424.116,677.319,794.873,825.518,821.581,812.778,807.886,805.976,804.671,802.952,800.897,798.83,796.92,795.162,793.502,791.91,790.387,788.944,787.586,786.311,784.201,-0.0962155227710107
,Mixed / non conventional,52.0,44.0,46.0,50.0,68.8,0.01,-23.77,-322.412,44.165,250,-9.42,0.0,52,1,12.51,30.0,16.23,33.5,-307.948,-260.054,-144.616,18.694,172.642,275.212,322.65,334.832,333.049,329.362,327.312,326.5,325.942,325.218,324.36,323.504,322.713,321.981,321.286,320.616,319.969,319.349,318.76,318.208,317.333,-0.043595146407035004
,Mixed / non conventional,53.0,43.0,46.0,50.0,73.61,0.01,-19.85,-129.452,29.004,250,-16.49,0.0,50,1,12.51,30.0,16.23,33.5,-123.777,-104.403,-57.776,7.974,69.74,110.76,129.664,134.475,133.72,132.214,131.371,131.03,130.802,130.513,130.174,129.841,129.545,129.283,129.036,128.791,128.55,128.32,128.104,127.903,127.567,-0.05432568246639448
,Mixed / non conventional,54.0,42.0,46.0,50.0,73.71,0.0,-18.17,-131.591,44.87,250,-25.13,0.0,50,1,12.5,30.0,16.23,33.5,-125.604,-106.02,-58.931,7.611,70.313,112.094,131.436,136.433,135.746,134.281,133.477,133.169,132.96,132.684,132.355,132.026,131.719,131.429,131.148,130.87,130.595,130.326,130.071,129.83,129.453,-0.013565760021712154
,Mixed / non conventional,48.0,56.0,46.0,50.0,29.07,0.05,-16.1,13.517,43.815,250,94.25,0.0,50,1,12.51,30.0,16.23,33.5,-12.911,-10.881,-6.0,0.89,7.365,11.656,13.616,14.094,13.994,13.826,13.736,13.701,13.674,13.638,13.595,13.555,13.519,13.489,13.462,13.432,13.404,13.382,13.362,13.34,13.3,-0.5146680391147661
,Mixed / non conventional,44.0,58.0,46.0,50.0,56.53,0.0,-13.47,106.878,31.676,250,16.76,0.0,50,1,12.5,30.0,16.23,33.5,-102.266,-86.333,-47.936,6.294,57.343,91.344,107.09,111.158,110.582,109.352,108.647,108.344,108.123,107.849,107.537,107.234,106.962,106.721,106.501,106.297,106.111,105.939,105.777,105.621,105.352,-0.05305508886727586
,Mixed / non conventional,42.0,60.0,46.0,50.0,60.56,0.01,-12.33,32.979,22.281,250,40.91,0.0,49,1,12.51,30.0,16.23,33.5,-31.561,-26.582,-14.617,2.191,17.907,28.291,33.043,34.232,34.029,33.65,33.44,33.354,33.297,33.229,33.15,33.072,33.002,32.939,32.881,32.825,32.768,32.71,32.654,32.603,32.52,0.049549921545959434
,Mixed / non conventional,40.0,62.0,46.0,50.0,62.03,0.01,-10.57,17.392,20.133,250,71.81,0.0,50,1,12.52,30.0,16.23,33.5,-16.637,-13.933,-7.523,1.393,9.658,15.069,17.516,18.109,17.984,17.768,17.649,17.602,17.571,17.533,17.491,17.447,17.403,17.363,17.329,17.306,17.29,17.274,17.253,17.228,17.181,-0.14498590414820184
,Mixed / non conventional,52.0,55.0,46.0,50.0,81.8,0.0,-9.12,-120.03,37.716,250,-25.7,0.0,50,1,12.5,30.0,16.23,33.5,-115.082,-97.237,-54.284,6.367,63.507,101.636,119.379,124.061,123.535,122.264,121.567,121.311,121.144,120.913,120.635,120.362,120.114,119.885,119.671,119.47,119.286,119.116,118.955,118.806,118.535,-0.036668092648048815
,Mixed / non conventional,49.0,61.0,46.0,50.0,70.94,0.0,-7.53,-206.207,28.429,250,-9.78,0.0,50,1,12.51,30.0,16.22,33.5,-197.489,-166.871,-92.961,11.498,109.874,175.446,205.875,213.806,212.775,210.472,209.176,208.656,208.301,207.851,207.328,206.812,206.346,205.93,205.55,205.196,204.86,204.539,204.233,203.94,203.434,-0.12678734944002734
,Mixed / non conventional,43.0,64.0,46.0,50.0,55.26,0.02,-5.54,38.164,21.029,250,30.45,0.0,49,1,12.51,30.0,16.22,33.5,-36.526,-30.824,-17.054,2.371,20.611,32.72,38.301,39.724,39.5,39.053,38.8,38.693,38.617,38.521,38.405,38.287,38.181,38.09,38.017,37.954,37.891,37.824,37.761,37.712,37.626,-0.1446654611211671
,Mixed / non conventional,40.0,67.0,46.0,50.0,54.98,0.01,-4.45,17.664,25.925,250,80.69,0.0,49,1,12.51,30.0,16.23,33.5,-16.934,-14.226,-7.783,1.206,9.572,15.078,17.592,18.228,18.135,17.952,17.859,17.829,17.807,17.77,17.728,17.695,17.674,17.655,17.632,17.607,17.582,17.559,17.534,17.51,17.467,0.1091901728844316
,Mixed / non conventional,37.0,70.0,46.0,50.0,56.95,0.01,-3.15,11.445,29.695,250,147.77,0.0,50,1,12.5,30.0,16.23,33.5,-11.023,-9.368,-5.319,0.456,5.939,9.624,11.355,11.821,11.777,11.656,11.588,11.559,11.537,11.514,11.491,11.469,11.45,11.435,11.422,11.408,11.391,11.375,11.366,11.36,11.339,-0.017557721007809692
,Mixed / non conventional,42.0,70.0,46.0,50.0,51.93,0.02,-1.6,34.481,31.288,250,47.12,0.0,50,1,12.5,30.0,16.22,33.5,-33.115,-27.993,-15.643,1.803,18.233,29.188,34.28,35.624,35.48,35.124,34.932,34.859,34.807,34.733,34.645,34.564,34.498,34.444,34.394,34.346,34.301,34.26,34.219,34.179,34.103,-0.07699711260827553
,Mixed / non conventional,48.0,52.0,47.0,51.0,8.95,0.17,-0.53,98.664,47.249,250,4.28,0.0,50,1,12.51,30.0,16.23,33.5,-25.992,18.732,118.381,248.936,355.565,403.184,395.141,355.916,308.651,265.506,229.414,199.258,173.438,151.004,131.522,114.713,100.275,87.879,77.218,68.038,60.131,53.324,47.462,42.411,37.732,0.0
,Mixed / non conventional,46.0,53.0,47.0,51.0,8.17,0.04,0.2,49.644,33.697,250,5.54,0.0,50,1,12.51,30.0,16.22,33.5,-12.509,10.667,62.566,130.503,185.692,209.905,205.081,184.131,159.16,136.48,117.573,101.819,88.357,76.684,66.57,57.863,50.394,43.984,38.471,33.73,29.66,26.176,23.197,20.651,18.307,0.0
,Mixed / non conventional,59.0,43.0,47.0,51.0,4.48,1.22,-0.45,-3.497,29.439,250,-37.7,0.0,50,1,12.5,30.0,16.23,33.5,-2.164,-1.321,0.08,1.49,2.465,2.976,3.226,3.399,3.562,3.706,3.813,3.871,3.878,3.839,3.762,3.655,3.53,3.403,3.279,3.152,3.018,2.882,2.751,2.626,2.496,0.0
,Mixed / non conventional,71.0,35.0,47.0,51.0,36.37,1.08,-0.37,-6.89,40.817,250,-215.42,0.0,52,1,12.51,30.0,16.23,33.5,-2.385,0.132,5.462,12.269,17.85,20.551,20.552,19.006,16.994,15.091,13.445,12.02,10.757,9.629,8.628,7.747,6.969,6.274,5.647,5.081,4.575,4.124,3.723,3.367,3.033,0.0
,Mixed / non conventional,67.0,43.0,51.0,55.0,85.72,0.01,56.93,-18.374,21.548,250,-100.53,0.0,49,2,12.51,30.0,16.22,33.5,-17.488,-14.431,-7.433,2.037,10.618,16.112,18.528,19.077,18.938,18.734,18.628,18.59,18.563,18.522,18.471,18.423,18.384,18.348,18.313,18.283,18.258,18.233,18.206,18.177,18.123,-0.23304591004428207
,Mixed / non conventional,51.0,49.0,48.0,52.0,65.93,0.0,46.38,-838.262,59.916,250,-4.71,0.0,50,1,12.5,30.0,16.23,33.5,-801.485,-677.124,-378.214,44.652,444.017,711.053,835.499,868.368,864.645,855.648,850.672,848.762,847.424,845.591,843.356,841.09,838.993,837.076,835.285,833.591,831.997,830.518,829.159,827.914,825.807,-0.18184573420213718
,Mixed / non conventional,54.0,46.0,48.0,52.0,76.64,0.0,53.57,-361.156,44.416,250,-9.42,0.0,50,1,12.5,30.0,16.23,33.5,-344.463,-290.84,-161.853,20.554,192.608,307.409,360.664,374.488,372.644,368.63,366.427,365.592,365.03,364.273,363.357,362.427,361.546,360.708,359.886,359.074,358.281,357.519,356.794,356.111,355.065,-0.06521880910454204
,Mixed / non conventional,55.0,45.0,48.0,52.0,79.24,0.0,55.03,-201.006,41.84,250,-16.49,0.0,52,1,12.5,30.0,16.23,33.5,-192.331,-162.347,-90.188,11.717,107.65,171.511,201.032,208.617,207.516,205.231,203.963,203.459,203.111,202.659,202.13,201.612,201.145,200.724,200.334,199.966,199.616,199.287,198.978,198.686,198.18,-0.025236593059949818
,Mixed / non conventional,56.0,44.0,48.0,52.0,80.16,0.02,56.63,-130.58,40.939,250,-25.13,0.0,52,1,12.5,30.0,16.23,33.5,-124.012,-104.517,-57.677,8.508,70.857,112.371,131.542,136.425,135.638,134.057,133.108,132.646,132.315,131.964,131.592,131.227,130.863,130.481,130.085,129.715,129.401,129.11,128.813,128.519,128.102,-0.0748222970445221
,Mixed / non conventional,50.0,58.0,48.0,52.0,57.21,0.0,59.36,17.732,29.211,250,94.25,0.0,50,1,12.5,30.0,16.23,33.5,-16.982,-14.311,-7.889,1.153,9.628,15.245,17.827,18.481,18.372,18.16,18.038,17.985,17.945,17.896,17.843,17.792,17.744,17.699,17.661,17.633,17.611,17.588,17.561,17.532,17.484,0.017480989423997922
,Mixed / non conventional,46.0,60.0,48.0,52.0,67.91,0.0,61.1,89.754,22.146,250,16.76,0.0,49,1,12.52,30.0,16.23,33.5,-85.775,-72.274,-39.779,5.966,48.827,77.198,90.206,93.464,92.895,91.825,91.221,90.964,90.781,90.554,90.294,90.045,89.823,89.624,89.437,89.257,89.085,88.927,88.783,88.649,88.417,-0.1912467819051264
,Mixed / non conventional,44.0,62.0,48.0,52.0,71.32,0.01,62.6,32.197,18.47,250,40.91,0.0,49,1,12.52,30.0,16.23,33.5,-30.694,-25.778,-14.01,2.477,17.846,27.959,32.549,33.659,33.417,33.01,32.777,32.671,32.593,32.504,32.407,32.315,32.232,32.155,32.081,32.01,31.941,31.874,31.813,31.759,31.669,-0.042055092170745274
,Mixed / non conventional,42.0,64.0,48.0,52.0,68.41,0.02,64.25,22.432,23.545,250,71.81,0.0,49,1,12.51,30.0,16.23,33.5,-21.487,-18.076,-9.915,1.518,12.197,19.255,22.495,23.315,23.186,22.934,22.797,22.738,22.691,22.63,22.564,22.505,22.454,22.407,22.361,22.319,22.284,22.255,22.229,22.204,22.15,-0.0876680303915872
,Mixed / non conventional,54.0,57.0,48.0,52.0,86.19,0.0,65.29,-71.185,21.229,250,-25.7,0.0,49,1,12.51,30.0,16.23,33.5,-68.165,-57.607,-32.08,3.992,37.928,60.521,71.0,73.747,73.42,72.648,72.208,72.026,71.902,71.749,71.568,71.389,71.225,71.077,70.943,70.819,70.706,70.602,70.502,70.397,70.209,-0.12754362571743222
,Mixed / non conventional,51.0,63.0,48.0,52.0,72.15,0.01,66.41,-162.916,22.084,250,-9.78,0.0,49,1,12.52,30.0,16.23,33.5,-155.854,-131.56,-73.036,9.494,87.035,138.608,162.51,168.762,168.0,166.239,165.255,164.865,164.592,164.236,163.813,163.395,163.019,162.684,162.375,162.079,161.793,161.517,161.251,160.998,160.578,-0.20768431983384075
,Mixed / non conventional,45.0,66.0,48.0,52.0,66.17,0.0,68.86,49.848,22.938,250,30.45,0.0,49,1,12.51,30.0,16.23,33.5,-47.677,-40.185,-22.162,3.211,26.998,42.759,49.997,51.821,51.518,50.936,50.607,50.467,50.369,50.253,50.125,50.0,49.886,49.781,49.683,49.593,49.51,49.43,49.35,49.27,49.134,-0.13592086385260652
,Mixed / non conventional,42.0,69.0,48.0,52.0,61.4,0.01,70.09,22.45,29.501,250,80.69,0.0,50,1,12.5,30.0,16.23,33.5,-21.599,-18.245,-10.173,1.201,11.889,19.008,22.32,23.195,23.095,22.856,22.727,22.681,22.644,22.589,22.532,22.486,22.455,22.432,22.409,22.383,22.357,22.334,22.315,22.294,22.244,0.0
,Mixed / non conventional,39.0,72.0,48.0,52.0,59.51,0.01,71.18,15.941,39.58,250,147.77,0.0,51,1,12.5,30.0,16.23,33.5,-15.315,-13.044,-7.449,0.576,8.226,13.384,15.814,16.472,16.414,16.245,16.149,16.115,16.095,16.067,16.03,15.992,15.958,15.93,15.903,15.874,15.844,15.817,15.791,15.768,15.737,-0.16789791806581836
,Mixed / non conventional,44.0,72.0,48.0,52.0,63.69,0.01,72.76,53.484,39.57,250,47.12,0.0,49,1,12.51,30.0,16.23,33.5,-51.152,-43.256,-24.165,2.901,28.465,45.54,53.469,55.531,55.255,54.647,54.304,54.164,54.065,53.941,53.8,53.66,53.531,53.409,53.297,53.194,53.096,53.002,52.912,52.827,52.689,-0.12552957790680275
,Mixed / non conventional,50.0,54.0,49.0,53.0,81.57,0.0,76.95,753.958,39.596,250,4.28,0.0,49,1,12.51,30.0,16.23,33.5,-720.08,-607.956,-338.576,41.851,400.323,639.472,750.624,779.823,776.408,768.379,764.004,762.41,761.364,759.911,758.129,756.323,754.635,753.054,751.526,750.015,748.521,747.058,745.646,744.302,742.167,-0.1470047776552794
,Mixed / non conventional,48.0,55.0,49.0,53.0,73.39,0.01,70.64,598.56,45.218,250,5.54,0.0,50,1,12.5,30.0,16.22,33.5,-573.982,-485.371,-271.839,30.201,315.251,505.763,594.576,618.132,615.629,609.365,605.957,604.741,603.957,602.855,601.504,600.152,598.924,597.821,596.804,595.847,594.943,594.094,593.296,592.548,591.164,-0.06810597289381892
,Mixed / non conventional,46.0,57.0,49.0,53.0,81.26,0.0,66.4,94.913,23.264,250,19.92,0.0,49,1,12.51,30.0,16.22,33.5,-90.786,-76.471,-42.079,6.267,51.524,81.469,95.21,98.678,98.11,97.005,96.378,96.111,95.922,95.692,95.435,95.189,94.969,94.774,94.594,94.423,94.262,94.108,93.961,93.817,93.57,-0.0861061565901878
,Mixed / non conventional,55.0,51.0,49.0,53.0,90.23,0.01,63.4,-203.788,42.574,250,-18.85,0.0,50,1,12.51,30.0,16.22,33.5,-195.044,-164.796,-92.029,10.826,107.855,172.68,202.881,210.864,209.974,207.803,206.607,206.154,205.843,205.422,204.912,204.4,203.929,203.5,203.105,202.737,202.393,202.066,201.755,201.463,200.958,0.011083402604605282
,Mixed / non conventional,61.0,45.0,49.0,53.0,78.72,0.01,59.35,-54.462,26.082,250,-37.7,0.0,49,1,12.52,30.0,16.23,33.5,-52.018,-43.569,-23.544,4.324,30.192,47.162,54.851,56.719,56.336,55.682,55.316,55.159,55.05,54.922,54.775,54.629,54.496,54.378,54.274,54.184,54.101,54.016,53.931,53.848,53.703,-0.06349609499015449
,Mixed / non conventional,63.0,43.0,49.0,53.0,77.93,0.02,57.62,-23.718,20.08,250,-65.97,0.0,50,1,12.51,30.0,16.22,33.5,-22.598,-18.78,-9.879,2.322,13.49,20.709,23.919,24.663,24.484,24.211,24.067,24.011,23.97,23.914,23.846,23.779,23.723,23.678,23.639,23.602,23.564,23.522,23.475,23.431,23.361,-0.01283120549174428
,Mixed / non conventional,58.0,52.0,49.0,53.0,86.66,0.01,54.04,229.534,28.805,250,10.87,0.0,50,1,12.52,30.0,16.22,33.5,-220.141,-185.907,-103.752,11.946,120.782,193.453,227.442,236.638,235.89,233.64,232.41,231.973,231.682,231.257,230.723,230.178,229.679,229.238,228.845,228.489,228.158,227.848,227.563,227.306,226.806,-0.1729405660921262
,Mixed / non conventional,64.0,46.0,49.0,53.0,72.84,0.01,54.14,-58.239,23.396,250,-29.26,0.0,49,1,12.51,30.0,16.22,33.5,-55.507,-46.449,-25.032,4.724,32.319,50.425,58.65,60.676,60.298,59.622,59.249,59.089,58.965,58.808,58.629,58.456,58.298,58.155,58.022,57.896,57.776,57.666,57.567,57.479,57.321,-0.08233841086867334
,Mixed / non conventional,67.0,43.0,49.0,53.0,70.14,0.02,52.33,-19.863,21.558,250,-76.12,0.0,49,1,12.52,30.0,16.22,33.5,-18.929,-15.701,-8.214,2.01,11.339,17.354,20.022,20.642,20.493,20.265,20.145,20.1,20.066,20.021,19.968,19.919,19.876,19.836,19.797,19.761,19.724,19.688,19.657,19.635,19.587,0.0
,Mixed / non conventional,70.0,40.0,49.0,53.0,62.36,0.04,50.74,-15.483,34.369,250,-138.42,0.0,50,1,12.51,30.0,16.23,33.5,-14.768,-12.143,-6.194,1.788,8.97,13.545,15.546,15.996,15.878,15.711,15.631,15.612,15.605,15.587,15.556,15.521,15.488,15.46,15.436,15.417,15.403,15.391,15.379,15.365,15.322,0.08021175904387128
,Mixed / non conventional,69.0,45.0,49.0,53.0,69.09,0.03,49.52,-42.282,27.965,250,-45.7,0.0,50,1,12.52,30.0,16.22,33.5,-40.451,-33.894,-18.38,3.207,23.266,36.448,42.44,43.912,43.631,43.131,42.848,42.728,42.65,42.561,42.462,42.367,42.281,42.204,42.135,42.073,42.012,41.95,41.888,41.831,41.729,0.02895193977998007
,Mixed / non conventional,69.0,45.0,53.0,57.0,95.22,0.03,-106.68,-26.487,27.965,250,-100.53,0.0,50,2,12.52,30.0,16.22,33.5,-25.437,-21.577,-12.182,1.195,13.879,22.39,26.37,27.42,27.289,26.982,26.807,26.74,26.703,26.656,26.599,26.541,26.489,26.441,26.397,26.357,26.318,26.276,26.236,26.204,26.153,-0.11545526108632845
,Mixed / non conventional,53.0,51.0,50.0,54.0,82.95,0.0,-268.04,-591.561,33.605,250,-4.71,0.0,50,1,12.5,30.0,16.22,33.5,-565.887,-477.258,-264.952,33.904,314.719,501.644,588.381,611.158,608.544,602.359,599.018,597.826,597.044,595.94,594.583,593.218,591.971,590.838,589.772,588.736,587.722,586.736,585.784,584.87,583.307,-0.12048192771083653
,Mixed / non conventional,55.0,49.0,50.0,54.0,91.57,0.0,-272.68,-1073.627,46.041,250,-3.93,0.0,50,1,12.51,30.0,16.22,33.5,-1028.748,-870.885,-489.617,51.123,562.887,906.033,1066.757,1109.891,1105.74,1094.53,1088.33,1086.026,1084.468,1082.296,1079.631,1076.94,1074.465,1072.218,1070.139,1068.191,1066.367,1064.674,1063.118,1061.696,1059.2,-0.10914647456888073
,Mixed / non conventional,56.0,48.0,50.0,54.0,90.53,0.04,-265.58,-419.721,43.696,250,-9.42,0.0,50,1,12.5,30.0,16.22,33.5,-400.559,-338.616,-189.494,21.675,221.241,354.804,417.188,433.819,432.141,427.821,425.497,424.667,424.117,423.371,422.491,421.609,420.746,419.861,418.897,417.925,417.112,416.453,415.814,415.128,413.951,-0.01104545203513019
,Mixed / non conventional,58.0,46.0,50.0,54.0,91.4,0.01,-258.36,-120.044,33.009,250,-25.13,0.0,50,1,12.51,30.0,16.23,33.5,-114.666,-96.608,-53.371,7.43,64.48,102.372,119.87,124.378,123.755,122.439,121.724,121.455,121.274,121.033,120.743,120.448,120.168,119.901,119.639,119.388,119.151,118.929,118.723,118.533,118.22,0.0
,Mixed / non conventional,52.0,60.0,50.0,54.0,89.71,0.01,-256.59,19.2,20.171,250,94.25,0.0,50,1,12.52,30.0,16.23,33.5,-18.351,-15.406,-8.391,1.408,10.534,16.544,19.289,19.977,19.865,19.646,19.517,19.452,19.403,19.353,19.304,19.258,19.213,19.17,19.134,19.104,19.075,19.045,19.012,18.978,18.922,-0.10027296529441637
,Mixed / non conventional,48.0,62.0,50.0,54.0,80.61,0.0,-254.49,93.311,19.395,250,16.76,0.0,50,1,12.52,30.0,16.23,33.5,-89.164,-75.094,-41.223,6.416,50.992,80.458,93.954,97.335,96.741,95.616,94.958,94.654,94.432,94.177,93.897,93.628,93.383,93.163,92.962,92.776,92.597,92.427,92.273,92.139,91.911,-0.062007812984432524
,Mixed / non conventional,46.0,64.0,50.0,54.0,82.28,0.01,-253.48,47.115,23.428,250,40.91,0.0,49,1,12.51,30.0,16.23,33.5,-44.962,-37.817,-20.716,3.284,25.734,40.584,47.395,49.108,48.817,48.261,47.939,47.791,47.68,47.552,47.415,47.284,47.166,47.054,46.948,46.846,46.748,46.658,46.577,46.504,46.377,0.0
,Mixed / non conventional,44.0,66.0,50.0,54.0,80.57,0.02,-252.0,25.893,23.077,250,71.81,0.0,49,1,12.51,30.0,16.22,33.5,-24.766,-20.803,-11.347,1.88,14.213,22.339,26.046,26.965,26.797,26.489,26.315,26.241,26.188,26.122,26.047,25.976,25.918,25.869,25.822,25.77,25.719,25.676,25.639,25.606,25.544,-0.09924327006576418
,Mixed / non conventional,56.0,59.0,50.0,54.0,102.54,0.02,-251.49,-112.843,28.285,250,-25.7,0.0,50,1,12.5,30.0,16.22,33.5,-108.241,-91.587,-51.372,5.532,59.218,95.107,111.868,116.351,115.906,114.723,114.066,113.824,113.669,113.457,113.197,112.937,112.701,112.485,112.278,112.075,111.878,111.694,111.522,111.359,111.079,-0.05849663644339287
,Mixed / non conventional,53.0,65.0,50.0,54.0,95.78,0.01,-250.1,-170.69,17.43,250,-9.78,0.0,50,1,12.51,30.0,16.22,33.5,-163.704,-138.109,-76.653,9.68,90.542,144.231,169.154,175.8,175.197,173.544,172.657,172.349,172.143,171.846,171.481,171.116,170.783,170.485,170.213,169.96,169.719,169.49,169.273,169.069,168.675,-0.15648635960566032
,Mixed / non conventional,44.0,71.0,50.0,54.0,72.67,0.01,-246.78,38.948,43.242,250,80.69,0.0,52,1,12.51,30.0,16.22,33.5,-37.249,-31.479,-17.567,2.132,20.721,33.127,38.886,40.386,40.192,39.759,39.515,39.414,39.346,39.265,39.169,39.071,38.979,38.895,38.819,38.746,38.675,38.609,38.547,38.486,38.381,-0.04127399050698374
,Mixed / non conventional,58.0,62.0,50.0,54.0,101.86,0.01,-245.93,-20.502,15.176,250,-75.4,0.0,50,1,12.52,30.0,16.23,33.5,-19.621,-16.568,-9.176,1.265,11.068,17.574,20.574,21.343,21.229,20.99,20.848,20.782,20.735,20.681,20.621,20.565,20.519,20.476,20.433,20.395,20.365,20.335,20.3,20.264,20.208,-0.029447852760737313
