x,y,HCP1.0,HCP1.0_inph,PRP1.1,PRP1.1_inph,HCP2.0,HCP2.0_inph,PRP2.1,PRP2.1_inph,HCP4.0,HCP4.0_inph,PRP4.1,PRP4.1_inph,,,,,,,
460672.3545,4276488.293,10.2,0.18,1.8,-1.85,6.9,0.29,3.3,-6.32,7.4,-0.56,5.5,-18.89,,,,,,,
460672.8575,4276489.154,9.8,0.18,1.8,-1.84,7,0.32,3.5,-6.18,7.4,-0.64,5.7,-17.19,,,,,,,
460673.3597,4276490.226,8.8,0.17,0.9,-1.86,7,0.3,3.2,-5.89,7.5,-0.72,5.5,-16.77,,,,,,,
460673.8628,4276491.298,9.8,0.2,1.5,-1.83,6.5,0.35,3.2,-5.79,7.3,-0.71,5.4,-15.03,,,,,,,
460674.3651,4276492.369,9.3,0.19,1.3,-1.81,6.2,0.36,3.1,-5.9,7.4,-0.68,5.4,-17.31,,,,,,,
460674.8358,4276493.405,9.3,0.19,1.2,-1.85,6.3,0.34,2.7,-6.09,7.3,-0.69,5.2,-17.7,,,,,,,
460675.3075,4276494.441,8.9,0.2,1.1,-1.88,5.9,0.38,2.3,-6.35,7.2,-0.61,4.9,-17.73,,,,,,,
460675.7782,4276495.476,8.2,0.21,0.9,-1.85,5.1,0.39,2,-6.38,7,-0.53,4.2,-18.54,,,,,,,
460675.7782,4276495.476,8.1,0.17,0.3,-1.88,4.8,0.42,1.5,-6.66,6.7,-0.41,3.2,-19.01,,,,,,,
460675.7782,4276495.476,8.1,0.18,0.4,-1.86,5.1,0.5,1.9,-6.34,6.7,-0.43,3.2,-17.45,,,,,,,
460675.7782,4276495.476,8,0.18,0.4,-1.84,5,0.49,1.4,-6.39,6.4,-0.42,2.8,-17.8,,,,,,,
460675.7782,4276495.476,8.6,0.18,0.6,-1.82,4.8,0.48,1.4,-6.63,6.2,-0.39,2.4,-18.68,,,,,,,
460675.7782,4276495.476,8.7,0.18,1.1,-1.81,4.5,0.45,1.7,-6.77,5.8,-0.23,2.2,-19.66,,,,,,,
460675.7782,4276495.476,8.8,0.19,1.1,-1.84,4.5,0.47,1.6,-6.9,6,-0.25,2,-19.86,,,,,,,
460675.7782,4276495.476,8.8,0.17,1.1,-1.81,4.6,0.4,1.7,-6.88,6,-0.29,2.4,-20.46,,,,,,,
460675.7782,4276495.476,8.8,0.19,1.2,-1.78,4.8,0.39,1.6,-6.55,5.9,-0.39,,,,,,,,,
460663.9839,4276463.308,-2.8,-0.11,-28.4,-3.17,-2.4,-0.94,-0.5,-6.53,5.4,-2.1,5.5,,,,,,,,-12.89
460663.9865,4276463.315,-3.1,-0.14,-28.7,-3.16,-2.9,-0.95,-0.6,-6.55,5.3,-2.16,5.3,,,,,,,,-12.87
460663.9901,4276463.322,-3.5,-0.15,-28.4,-3.16,-2.9,-0.95,-0.5,-6.53,5.2,-2.13,5.6,,,,,,,,-12.91
460663.9918,4276463.333,-3,-0.16,-28.6,-3.17,-2.8,-0.93,-1.2,-6.65,5.3,-2.13,5.4,,,,,,,,-13.11
460663.9945,4276463.345,-7,-0.35,-26.2,-3.13,-3.4,-1.08,0.6,-6.41,5.3,-2.22,5.7,,,,,,,,-12.7
460663.9963,4276463.357,-2.9,-0.13,-28.8,-3.23,-2.4,-0.89,-1.3,-6.73,5.4,-2.18,5.1,,,,,,,,-13.01
460664.0015,4276463.354,0.2,-0.04,-28.5,-3.17,-1.7,-0.77,-1.9,-6.82,5.5,-2.07,5.2,,,,,,,,-13.25
460664.0067,4276463.351,-1.7,-0.45,-28.7,-2.96,-1.9,-0.71,-2,-6.78,5.5,-2,4.9,,,,,,,,-13.3
460664.0119,4276463.348,-5.7,-0.91,-28.7,-2.75,-2.6,-0.77,-1.6,-6.66,5.3,-2.08,5.1,,,,,,,,-13.2
460664.011,4276463.332,-4.1,-0.72,-28.2,-2.8,-2.2,-0.71,-1.4,-6.74,5.4,-2.05,4.8,,,,,,,,-13.24
460664.0092,4276463.316,-3.6,-0.75,-25.1,-2.72,-1.7,-0.6,-0.6,-6.73,5.6,-1.96,5.3,,,,,,,,-13.29
460664.0082,4276463.3,0.6,-1.42,-4.4,-1.34,3.3,0.3,4.3,-5.84,7.3,-0.94,5.9,,,,,,,,-12.65
460664.0091,4276463.307,7.4,0.56,-4,-2.48,3.7,0.1,5.3,-6.07,7.2,-1.06,6.5,,,,,,,,-12.52
460664.0092,4276463.313,15,0.57,-4.3,-2.18,5,0.26,3.2,-5.99,7.4,-0.97,5.5,,,,,,,,-12.45
460664.0101,4276463.319,14.5,0.41,-0.7,-1.97,6.4,0.3,3.3,-5.71,7.7,-0.86,5.7,,,,,,,,-12.21
460663.943,4276463.494,12.7,0.28,1.4,-1.86,6.5,0.34,4.3,-5.5,7.7,-0.8,5.8,,,,,,,,-11.95
460663.8769,4276463.669,12.2,0.28,1.9,-1.82,6.7,0.45,4.5,-5.53,7.9,-0.77,5.5,,,,,,,,-12.08
460663.8098,4276463.844,12.9,0.35,1.6,-1.86,6.6,0.41,4.1,-5.68,7.9,-0.83,5.5,,,,,,,,-12
460663.8881,4276463.818,12.6,0.32,1.5,-1.83,6.7,0.47,4.1,-5.6,7.9,-0.75,5.6,,,,,,,,-12.04
460663.9671,4276463.791,13.4,0.41,-0.3,-1.85,6.2,0.48,3.7,-5.68,7.8,-0.78,5.7,,,,,,,,-12.12
460664.0453,4276463.765,13.7,0.43,-0.4,-1.88,6.3,0.44,3.7,-5.74,7.7,-0.82,5.8,,,,,,,,-12.19
460664.0159,4276463.793,13.7,0.43,0.3,-1.93,6.2,0.38,4,-5.77,7.8,-0.83,5.8,,,,,,,,-12.1
460663.9864,4276463.82,12.6,0.42,0.5,-1.98,5.9,0.2,4.3,-5.71,7.6,-0.96,6.1,,,,,,,,-12.09
460663.957,4276463.848,13,0.43,0.6,-1.98,6,0.22,4.6,-5.76,7.7,-0.97,6.2,,,,,,,,-12.23
460663.7505,4276463.45,12.5,0.41,0.7,-1.97,5.7,0.23,4.7,-5.68,7.8,-0.91,5.7,,,,,,,,-11.97
460663.544,4276463.053,12,0.4,0.9,-1.96,6,0.19,4.9,-5.64,7.8,-0.88,5.9,,,,,,,,-11.99
460663.3366,4276462.656,12.1,0.39,1.2,-1.95,6.2,0.24,4.9,-5.61,7.9,-0.85,6,,,,,,,,-11.94
460663.1301,4276462.258,11.9,0.38,1.3,-1.94,6.2,0.25,4.5,-5.59,7.7,-0.87,5.9,,,,,,,,-11.93
460662.9236,4276461.86,11.9,0.39,1.3,-1.93,6.4,0.29,5.2,-5.61,7.8,-0.88,5.9,,,,,,,,-12.04
460662.7163,4276461.462,12.1,0.39,1.1,-1.94,6.3,0.28,5,-5.63,7.9,-0.86,5.9,,,,,,,,-12.02
460662.5098,4276461.065,12,0.38,1.3,-1.94,6.3,0.26,4.5,-5.62,8,-0.86,6,,,,,,,,-11.98
460662.3033,4276460.667,12.1,0.38,1.3,-1.92,6.3,0.33,4.8,-5.59,7.9,-0.81,5.7,,,,,,,,-12.07
460662.0968,4276460.27,12.1,0.37,1.4,-1.9,6.3,0.35,4.6,-5.59,7.9,-0.81,5.9,,,,,,,,-12.08
460661.8894,4276459.872,12.1,0.38,1.5,-1.91,6.4,0.36,4.9,-5.62,7.8,-0.81,5.8,,,,,,,,-12.04
460661.6829,4276459.475,11.8,0.4,0.7,-1.95,5.9,0.21,4.9,-5.59,7.8,-0.89,6,,,,,,,,-11.98
460661.4764,4276459.077,11.3,0.27,-0.3,-1.92,3.4,-0.11,6.2,-5.27,7.7,-0.96,6.3,,,,,,,,-11.76
460660.983,4276458.208,10.8,0.19,0.1,-1.82,2.9,0.11,6.6,-5.14,7.7,-0.72,6,,,,,,,,-11.99
460660.4896,4276457.339,10.6,0.22,0.3,-1.86,4,0.04,5.9,-5.28,7.8,-0.81,6,,,,,,,,-11.89
460659.9961,4276456.47,11,0.28,0.6,-1.92,4.8,0.05,5.2,-5.45,7.8,-0.94,5.9,,,,,,,,-11.77
460659.313,4276455.609,11.1,0.26,0.7,-1.88,4.6,0.11,5.2,-5.38,7.6,-0.88,6.1,,,,,,,,-11.73
460658.629,4276454.749,9,0.24,0.6,-1.81,4.2,0.17,5.2,-5.23,7.7,-0.76,5.9,,,,,,,,-11.7
460657.9459,4276453.888,8.6,0.25,-1,-1.8,3.8,0.18,5,-5.19,7.6,-0.79,5.7,,,,,,,,-11.61
460657.1998,4276452.429,10.2,0.27,0.6,-1.9,4.2,0.03,5.6,-5.33,7.5,-0.9,6.1,,,,,,,,-11.53
460656.4545,4276450.97,10.8,0.24,0.7,-1.88,4.5,0.07,5.8,-5.29,7.7,-0.88,6.1,,,,,,,,-11.63
460655.8959,4276449.948,10.9,0.28,-0.1,-1.9,4,0.02,6,-5.66,7.7,-0.97,5.9,,,,,,,,-14.16
460655.3365,4276448.925,11.1,0.26,0.5,-1.83,4.2,0.11,5.5,-6.16,7.6,-0.77,5.9,,,,,,,,-18.2
460654.7779,4276447.902,11.2,0.28,0.1,-1.84,4.2,0.13,5.2,-6.39,7.5,-0.68,5.9,,,,,,,,-18.94
460653.9292,4276446.308,10.8,0.25,1.4,-1.8,3.5,0.26,4.5,-6.14,7.4,-0.77,5.8,,,,,,,,-17.62
460653.0815,4276444.712,11.2,0.21,2.1,-1.84,4.6,0.23,3.5,-6.13,7.2,-0.63,5.8,,,,,,,,-18.21
460652.5044,4276443.66,11.5,0.19,2.4,-1.84,5.4,0.29,3.9,-6.13,7.3,-0.66,6.1,,,,,,,,-17.04
460651.9266,4276442.609,11.1,0.2,2.6,-1.84,5.7,0.33,4.1,-6.11,7.4,-0.69,6,,,,,,,,-17.67
460651.3496,4276441.558,10.8,0.22,2.2,-1.83,5.1,0.27,4.4,-6.39,7.4,-0.58,6.1,,,,,,,,-18.78
460650.9954,4276440.868,11.9,0.19,2.2,-1.84,4.3,0.18,4.6,-6.39,7.4,-0.59,6.1,,,,,,,,-18.94
460650.6421,4276440.178,11.1,0.2,1.7,-1.77,5,0.2,4.3,-6.02,7.5,-0.57,6,,,,,,,,-18.34
460650.288,4276439.488,11.3,0.19,2,-1.82,5.3,0.23,4,-6.12,7.6,-0.62,6.3,,,,,,,,-17.11
460649.7057,4276438.442,11.4,0.21,1,-1.77,3.8,0.15,3.7,-6.22,7.8,-0.69,6.2,,,,,,,,-17.87
460649.1235,4276437.397,10.8,0.19,2.1,-1.84,5.7,0.32,3.1,-6.21,8,-0.68,5.9,,,,,,,,-17.76
460648.5413,4276436.351,10.9,0.19,2.2,-1.85,5.7,0.31,3.3,-6.52,7.8,-0.56,5.7,,,,,,,,-18.85
460647.9868,4276435.275,11,0.19,2.4,-1.82,5.7,0.18,4,-6.1,7.6,-0.58,6.1,,,,,,,,-17.88
460647.4314,4276434.198,11.2,0.18,2.3,-1.85,6.2,0.18,4.3,-6.12,7.8,-0.64,6,,,,,,,,-16.98
460646.8769,4276433.121,11.3,0.19,2.3,-1.84,6,0.22,4.1,-6.1,7.8,-0.69,5.6,,,,,,,,-17.59
460646.3045,4276432.112,11.9,0.18,2.7,-1.84,5.8,0.23,4.8,-6.31,7.7,-0.7,6.4,,,,,,,,-18.59
460645.732,4276431.104,11.9,0.19,2.8,-1.84,5.5,0.19,5.3,-6.1,7.4,-0.57,6.4,,,,,,,,-17.64
460645.1596,4276430.096,11.8,0.19,2.5,-1.83,4.8,0.16,5.2,-6,7.4,-0.64,6.4,,,,,,,,-17.51
460644.7906,4276429.403,11.4,0.21,2.2,-1.82,5.6,0.23,5.2,-5.93,7.5,-0.62,6.7,,,,,,,,-17.11
460644.4217,4276428.71,11.5,0.19,2.3,-1.83,5.7,0.23,4.9,-5.99,7.6,-0.7,6.9,,,,,,,,-16.44
460644.0527,4276428.017,11.2,0.19,2.1,-1.84,5.8,0.23,4.3,-6.18,7.9,-0.65,7,,,,,,,,-18.27
460643.7255,4276427.316,11.5,0.19,1.7,-1.83,5,0.2,4.7,-6.03,8.2,-0.63,6.6,,,,,,,,-18.02
460643.3973,4276426.615,11.7,0.22,1.2,-1.81,4.4,0.19,5.7,-6.01,8.2,-0.64,7.1,,,,,,,,-17.11
460643.0701,4276425.914,11.9,0.23,2,-1.83,4.4,0.22,5.8,-6.11,8.1,-0.67,6.7,,,,,,,,-17.22
460642.1552,4276424.285,12.4,0.2,1.9,-1.82,4.5,0.23,5.5,-6.1,8,-0.63,6.5,,,,,,,,-18.02
460641.2402,4276422.656,12,0.21,1.5,-1.83,4.5,0.18,5.8,-6.11,7.9,-0.63,6.7,,,,,,,,-17.48
460640.6622,4276421.574,11.9,0.2,1.8,-1.84,4,0.15,5.5,-5.99,7.9,-0.64,6.6,,,,,,,,-17.1
460640.0841,4276420.491,11.8,0.18,2.1,-1.87,4.1,0.07,5.5,-6.11,8.2,-0.64,6.6,,,,,,,,-17.66
460639.5061,4276419.408,9.6,0.25,1,-1.79,3.4,0.15,5.4,-5.91,8.2,-0.6,6.4,,,,,,,,-17.93
460639.1459,4276418.726,11.9,0.2,1.9,-1.84,4,0.16,5.3,-5.82,8.4,-0.63,6.6,,,,,,,,-16.26
460638.7848,4276418.044,11.3,0.23,1.3,-1.82,3.9,0.14,6,-6.05,8.3,-0.65,6.4,,,,,,,,-17.78
460638.4246,4276417.363,11.7,0.22,1.3,-1.84,3.6,0.16,6,-6.18,8.1,-0.65,6.3,,,,,,,,-18.65
460637.8895,4276416.342,12.1,0.2,1.5,-1.84,4.4,0.19,6.1,-6.23,8.2,-0.65,6.4,,,,,,,,-18.5
460637.3553,4276415.321,11.7,0.2,1.9,-1.83,4.3,0.14,6,-5.86,8.3,-0.66,6.7,,,,,,,,-17.08
460636.8202,4276414.3,13,0.23,1.2,-1.84,3.4,0.13,5.9,-6.07,8.2,-0.72,6.8,,,,,,,,-16.98
460636.2442,4276413.278,13.8,0.28,1.5,-1.84,4.1,0.23,5.6,-6.19,8.4,-0.79,7.1,,,,,,,,-17.09
460635.6673,4276412.254,14.1,0.26,1.9,-1.84,5,0.18,6.3,-6.35,8.5,-0.71,7.6,,,,,,,,-18.28
460635.1508,4276411.294,14.4,0.25,3.3,-1.83,4.5,0.24,6.6,-6.19,8.4,-0.71,7.7,,,,,,,,-17.37
460634.6343,4276410.334,15.2,0.24,2.9,-1.82,4.4,0.1,7.6,-6.28,7.7,-0.67,7.6,,,,,,,,-18.02
460634.1178,4276409.374,15.1,0.25,3.3,-1.84,4.2,0.07,7.8,-6.24,7.4,-0.75,7.9,,,,,,,,-17.51
460633.6013,4276408.413,15,0.27,3,-1.83,4.4,0.05,8.2,-6.28,7.8,-0.78,8.6,,,,,,,,-17.29
460633.0848,4276407.453,15.4,0.26,2.9,-1.85,5,0.16,8.2,-6.3,8.2,-0.84,8.9,,,,,,,,-17.51
460632.5682,4276406.493,14.9,0.26,2.5,-1.82,5.1,0.07,8.6,-6.29,8.3,-0.72,9.3,,,,,,,,-17.91
460632.0509,4276405.533,15.2,0.29,2.4,-1.86,5.2,0.04,8.8,-6.28,8.4,-0.76,9.5,,,,,,,,-18.16
460631.5344,4276404.573,15.1,0.33,1.3,-1.86,5.2,0.01,8.9,-6.13,8.7,-0.77,9.5,,,,,,,,-16.48
460631.0178,4276403.613,15,0.33,1.4,-1.88,5.6,0.03,8.9,-6.19,8.9,-0.8,9.5,,,,,,,,-18.04
460630.5013,4276402.653,14.8,0.37,0.7,-1.89,5.2,0.04,8.7,-6.24,8.8,-0.78,9.6,,,,,,,,-17.46
460629.9848,4276401.692,14.6,0.37,1.2,-1.87,4.6,-0.11,9,-6.12,9,-0.92,9.6,,,,,,,,-17.72
460629.4683,4276400.732,15.3,0.31,2,-1.86,5.5,0.07,8.7,-6.1,9,-0.79,9.5,,,,,,,,-16.49
460628.9518,4276399.772,15.3,0.3,1.8,-1.87,5.9,0.04,9,-6.09,8.8,-0.82,9.2,,,,,,,,-16.59
460628.1959,4276398.274,15.6,0.33,1.7,-1.91,5.1,-0.1,9.8,-6.31,8.7,-0.83,9.6,,,,,,,,-18.48
460627.44,4276396.776,15.9,0.36,0.9,-1.94,5,-0.29,9.6,-6.43,8.9,-0.85,9.5,,,,,,,,-18.82
460626.5588,4276395.288,15.8,0.4,0.6,-1.93,5.3,-0.17,9.8,-6.36,8.9,-0.78,9.5,,,,,,,,-18.69
460625.6776,4276393.798,15.4,0.38,0.9,-1.93,6,-0.07,9.2,-6.2,8.9,-0.79,9.3,,,,,,,,-17.67
460625.0017,4276392.82,14.9,0.34,1.1,-1.92,5.9,-0.09,9.2,-6.17,8.8,-0.77,9.1,,,,,,,,-17.31
460624.3267,4276391.841,14.8,0.35,1.4,-1.89,5,-0.15,8.9,-6.08,8.8,-0.76,9,,,,,,,,-17.23
460623.6508,4276390.862,15,0.32,1.3,-1.9,4.7,-0.23,8.8,-6.23,8.8,-0.85,9.3,,,,,,,,-17.45
460623.3746,4276390.084,14.8,0.3,1.2,-1.88,4.5,-0.14,8.6,-6.37,9,-0.75,8.9,,,,,,,,-19.14
460623.0983,4276389.307,14.2,0.28,2.1,-1.87,5,-0.03,8.1,-6.24,9,-0.63,8.7,,,,,,,,-17.79
460622.822,4276388.529,14,0.31,1.4,-1.87,4.6,-0.02,7.9,-6.21,8.5,-0.79,8.4,,,,,,,,-16.92
460622.4364,4276387.807,14.4,0.3,1.2,-1.91,4.9,-0.14,8.2,-6.44,8.6,-0.75,8.4,,,,,,,,-19.01
460622.0516,4276387.085,14.6,0.31,0.8,-1.88,4.6,-0.17,7.9,-6.63,8.4,-0.68,8.3,,,,,,,,-19.82
460621.6659,4276386.363,15,0.39,-1,-1.93,3.7,-0.16,7.6,-6.47,8.8,-0.73,8.1,,,,,,,,-18.68
460621.0802,4276385.306,14.1,0.36,-0.1,-1.88,5.1,0.07,6.8,-6.12,9.2,-0.77,7.9,,,,,,,,-17.15
460620.4944,4276384.25,13.7,0.36,-0.7,-1.89,4.8,-0.1,7.3,-6.14,8.9,-0.77,7.5,,,,,,,,-18.15
460619.9612,4276383.247,13.4,0.31,0.1,-1.87,4.2,-0.14,7.2,-6.14,8.9,-0.74,7.8,,,,,,,,-17.94
460619.427,4276382.244,13.5,0.26,1.5,-1.85,4.2,-0.07,6.3,-6.34,9,-0.79,8,,,,,,,,-18.19
460618.8938,4276381.241,13.6,0.25,2,-1.85,4,-0.03,6.4,-6.36,9.1,-0.77,8,,,,,,,,-18.1
460618.329,4276380.202,12.9,0.21,2.7,-1.85,5.1,0.03,6.3,-6.26,9.1,-0.64,7.8,,,,,,,,-18.3
460617.7651,4276379.164,14.1,0.22,3.1,-1.85,5.2,0.04,5.7,-6.45,9,-0.67,7.8,,,,,,,,-18.25
460617.2003,4276378.125,9.5,0.65,-3.8,-1.64,4.8,0.35,5.1,-6.22,8.1,-0.49,7.7,,,,,,,,-17.74
460616.6408,4276377.089,11.6,0.4,1.9,-1.83,7,0.36,4.4,-6.11,8.3,-0.75,7.7,,,,,,,,-16.61
460616.0813,4276376.053,13.7,0.22,3.1,-1.83,6.4,0.32,6,-6.31,8.2,-0.84,7.9,,,,,,,,-16.32
460615.5217,4276375.017,13.5,0.2,3.3,-1.83,8.5,0.36,5.7,-6.26,8.5,-0.55,7.8,,,,,,,,-17.9
460614.69,4276373.502,19.4,0.21,-2.4,-1.85,9.9,0.35,5.5,-6.11,8.5,-0.61,7.7,,,,,,,,-16.84
460613.8592,4276371.986,13.4,0.19,3.4,-1.84,10,0.35,4.6,-6.3,8.4,-0.66,7.8,,,,,,,,-17.65
460613.8353,4276372.084,13.4,0.22,2.5,-1.85,6.9,0.24,6,-6.54,8.7,-0.69,8,,,,,,,,-18.72
460613.8122,4276372.181,14,0.24,2.2,-1.84,5.4,0.1,6.4,-6.63,9.1,-0.7,8,,,,,,,,-18.69
460613.9988,4276372.237,15.1,0.26,1.9,-1.86,5.1,-0.02,7,-6.53,8.5,-0.76,8.2,,,,,,,,-18.81
460614.1853,4276372.293,15.2,0.32,0.8,-1.88,4.7,-0.1,7.8,-6.38,8.1,-0.69,8.5,,,,,,,,-17.78
460614.1468,4276372.076,13.8,0.4,-0.7,-1.89,4.4,-0.09,7.4,-6.38,7.9,-0.81,8,,,,,,,,-18.38
460614.1092,4276371.859,14.5,0.36,0.2,-1.91,4.3,-0.06,7.4,-6.34,8.1,-0.86,8.2,,,,,,,,-18.02
460614.0707,4276371.642,14.3,0.35,0.4,-1.91,4.6,-0.1,7.3,-6.33,8.1,-0.84,8.3,,,,,,,,-17.95
460614.2396,4276371.118,14,0.34,0.3,-1.87,4.5,0,6.3,-6.28,8,-0.84,8,,,,,,,,-17.48
460614.4093,4276370.594,13.5,0.28,1.1,-1.85,4.7,0.04,6.2,-6.38,8,-0.78,7.8,,,,,,,,-17.67
460614.5782,4276370.07,12.8,0.29,0.8,-1.83,4.3,0.06,5.6,-6.37,8,-0.82,7.7,,,,,,,,-17.85
460614.8989,4276369.628,12.1,0.28,0.6,-1.83,5.2,0.2,4.8,-6.43,8,-0.81,7.7,,,,,,,,-17.99
460615.2197,4276369.185,12.9,0.28,0.9,-1.87,5.2,0.16,5,-6.57,8.3,-0.75,7.6,,,,,,,,-18.03
460615.5404,4276368.742,12.6,0.26,1.5,-1.86,4.9,0.21,4.6,-6.47,8.2,-0.82,7.4,,,,,,,,-18.24
460615.7124,4276368.492,12.8,0.27,1.2,-1.85,4.3,0.16,4.5,-6.41,8,-0.79,7.3,,,,,,,,-16.62
460615.8843,4276368.242,12.3,0.26,1.1,-1.84,5,0.19,4.8,-6.3,7.9,-0.92,7.1,,,,,,,,-17.17
460616.0563,4276367.992,12.8,0.25,1.3,-1.86,4.4,0.13,4.9,-6.54,7.6,-0.81,7.2,,,,,,,,-18.4
460615.967,4276368.059,13.1,0.35,-0.9,-1.96,4.7,-0.08,6.1,-6.41,7.7,-0.83,7.3,,,,,,,,-18.4
460615.8768,4276368.126,11.8,0.24,1,-1.89,6.7,0.1,4.9,-6.08,7.9,-0.64,7.1,,,,,,,,-16.76
460615.7875,4276368.192,10,0.22,1.6,-1.74,7.2,0.24,3.8,-5.06,7.9,-0.85,6.9,,,,,,,,-7.69
460615.7979,4276368.712,13.5,0.15,3.5,-1.76,8.4,0.39,4.9,-4.81,8.4,-0.93,6.8,,,,,,,,-6.23
460615.8091,4276369.231,12.8,0.19,4.1,-1.77,8,0.4,5.2,-4.75,8.4,-0.71,7,,,,,,,,-6.04
460615.9003,4276369.365,6.9,0.2,2.6,-1.6,6.4,0.44,4.5,-3.62,8.2,-0.4,7.4,,,,,,,,-7.73
460615.9906,4276369.5,9,0.18,0.5,-1.49,5.5,0.36,2.3,-3.34,7.7,-0.18,5.6,,,,,,,,-9.51
460616.0818,4276369.634,-2.6,-0.24,-5.9,-1.71,5.7,0.32,0.5,-3.55,7.1,-0.63,4.5,,,,,,,,-9.04
460616.1721,4276369.769,-9.1,-0.37,-5.9,-1.71,5.7,0.38,0.6,-3.87,6.7,-0.84,3.9,,,,,,,,-9.49
460616.2633,4276369.903,-3.6,-0.4,-6.2,-1.89,5.7,0.36,0,-3.95,6.8,-0.96,4.3,,,,,,,,-9.32
460616.3536,4276370.038,1.7,-0.21,-4.8,-1.89,5.3,0.42,-0.7,-4.01,6.7,-0.9,3.5,,,,,,,,-9.4
460616.4448,4276370.172,5.6,0.02,-1.5,-1.76,5.6,0.4,-1,-4.27,6.5,-0.97,3.2,,,,,,,,-9.92
460616.536,4276370.307,6.5,0.08,0.8,-1.69,5.5,0.36,-0.2,-4.18,6.5,-0.94,3.5,,,,,,,,-9.9
460616.6263,4276370.442,6.6,0.12,1.6,-1.65,4.9,0.33,0.5,-4.23,6.3,-0.98,3.6,,,,,,,,-10.19
460616.7175,4276370.576,6.7,0.14,1.7,-1.6,4.7,0.34,1.5,-4.27,6.2,-0.8,3.6,,,,,,,,-10.95
460616.8078,4276370.711,5.8,0.14,0.7,-1.56,4.8,0.41,0,-4.83,7,-0.58,1.1,,,,,,,,-12.15
460616.899,4276370.845,3.8,0.24,1.2,-1.51,4.7,0.47,0.1,-5.02,7.4,-0.41,1.1,,,,,,,,-13.2
460616.9902,4276370.98,0.7,0.37,2.2,-1.54,4.2,0.59,1.7,-5.45,7.1,-0.42,3.2,,,,,,,,-15
460617.0805,4276371.114,4.9,0.21,2.1,-1.49,5.5,0.51,1.9,-4.63,7.5,-0.58,2.7,,,,,,,,-13.25
460617.1717,4276371.249,1.7,0.27,-1.2,-1.42,6,0.48,1.5,-4.6,7.5,-0.54,2.6,,,,,,,,-13.05
460617.262,4276371.383,6.5,0.2,0.5,-1.65,6.3,0.42,2.2,-5.27,7.7,-0.62,4.2,,,,,,,,-14.75
460617.3531,4276371.518,10.4,0.21,1,-1.79,5.2,0.36,3.4,-5.78,8,-0.77,7,,,,,,,,-15.92
460617.4435,4276371.652,10.4,0.21,1.3,-1.74,5.6,0.33,3.2,-5.37,8.1,-0.81,7,,,,,,,,-14.42
460617.5346,4276371.787,9.4,0.19,0.9,-1.81,5.3,0.37,3.2,-6.23,7.8,-0.74,7.1,,,,,,,,-17.66
460617.6258,4276371.921,10.2,0.17,1.4,-1.78,6.6,0.44,1.9,-6.28,8,-0.7,6.9,,,,,,,,-17.81
460617.7161,4276372.056,10.8,0.19,1.7,-1.81,7.4,0.45,2.6,-5.92,8.1,-0.8,7.2,,,,,,,,-15.37
460617.8073,4276372.19,11.3,0.2,1.9,-1.82,7.4,0.4,3,-6.16,8.2,-0.82,7.2,,,,,,,,-16.18
460617.8976,4276372.324,11.6,0.2,1.8,-1.85,6.5,0.27,3.6,-6.49,8.1,-0.76,7.6,,,,,,,,-18.49
460617.9888,4276372.459,11.6,0.2,1.5,-1.83,5.7,0.12,4.1,-6.64,8,-0.68,7.6,,,,,,,,-19.39
460618.08,4276372.594,11,0.22,1.4,-1.79,7.3,0.28,3.5,-6.2,8.3,-0.72,7.7,,,,,,,,-17.39
460618.1703,4276372.728,11,0.19,1.7,-1.83,7.1,0.31,3,-6.15,8.6,-0.78,7.4,,,,,,,,-16.01
460618.2615,4276372.863,10.6,0.21,0.3,-1.77,6.8,0.31,2.5,-6.19,8.7,-0.82,7.4,,,,,,,,-16.72
460618.3518,4276372.997,10.9,0.22,1.7,-1.81,6.7,0.25,3.7,-6.32,8.9,-0.75,7.6,,,,,,,,-17.65
460618.443,4276373.132,11.5,0.21,1.9,-1.82,6.3,0.32,4,-6.37,8.7,-0.74,7.7,,,,,,,,-17.81
460618.5333,4276373.266,11,0.18,2.1,-1.82,6.5,0.28,3.9,-6.17,8.7,-0.69,7.7,,,,,,,,-17.47
460618.6245,4276373.401,12,0.19,1.5,-1.84,6.6,0.18,4.4,-6.23,8.5,-0.58,7.9,,,,,,,,-17.23
460618.7157,4276373.535,11.7,0.2,2.2,-1.83,6.7,0.22,4.8,-6.32,8.5,-0.69,8.3,,,,,,,,-18.23
460618.806,4276373.67,12.2,0.17,2.5,-1.83,7.8,0.23,5.6,-6.09,8.6,-0.66,8.4,,,,,,,,-17.56
460618.8972,4276373.804,12.4,0.18,2.4,-1.85,7.1,0.26,5.9,-6.12,8.6,-0.6,8.5,,,,,,,,-17.18
460618.9875,4276373.939,12.6,0.18,2.5,-1.84,6.6,0.2,6.1,-6.14,8.6,-0.64,8.6,,,,,,,,-17.42
460619.0786,4276374.073,12.8,0.18,2.4,-1.84,6.9,0.15,6.1,-6.22,8.7,-0.63,8.5,,,,,,,,-18.02
460619.1698,4276374.208,12.7,0.19,2.4,-1.83,6.3,0.15,6.2,-5.93,8.6,-0.68,8.6,,,,,,,,-16.48
460619.2601,4276374.342,12.7,0.18,2,-1.84,5.8,0.07,7.6,-6.05,8.7,-0.65,8.6,,,,,,,,-17.44
460619.3513,4276374.477,12.9,0.18,1.7,-1.84,6.7,0.1,8,-5.78,8.8,-0.59,8.4,,,,,,,,-16.87
